datetime,instrument,kunquant_alpha101_alpha004,kunquant_alpha101_alpha009,kunquant_alpha101_alpha012,kunquant_alpha101_alpha033,kunquant_alpha101_alpha101
2021-06-25,SH600011,-4.0,-0.006598234,0.006598234,0.5537525354969574,0.23334147
2021-06-28,SH600011,-9.0,0.05645156,-0.05645156,0.17849898580121704,0.48837987
2021-06-29,SH600011,-9.0,0.017595291,-0.017595291,0.281947261663286,-0.13725561
2021-06-30,SH600011,-9.0,0.0139296055,-0.0139296055,0.8414634146341463,-0.6862895
2020-10-09,SH600012,,,,0.7560483870967742,0.2389735
2020-10-12,SH600012,,-0.043879747,-0.043879747,0.5463709677419355,0.87102616
2020-10-13,SH600012,,0.0069282055,-0.0069282055,0.28313253012048195,0.161696
2020-10-14,SH600012,,0.03233266,0.03233266,0.5985915492957746,-0.7330786
2020-10-15,SH600012,,0.011547327,-0.011547327,0.41967871485943775,-0.47793037
2020-10-16,SH600012,,0.020785332,0.020785332,0.8714859437751004,-0.8552627
2020-10-19,SH600012,,-0.020785093,0.020785093,0.4678714859437751,-0.48872045
2020-10-20,SH600012,,-0.004618883,0.004618883,0.7389558232931727,0.0
2020-10-21,SH600012,-8.0,-0.027713537,-0.027713537,0.08433734939759036,0.7330837
2020-10-22,SH600012,-8.5,-0.025404215,0.025404215,0.10441767068273092,0.5891182
2020-10-23,SH600012,-9.0,0.036951542,-0.036951542,0.4819277108433735,-0.7715129
2020-10-26,SH600012,-9.0,-0.0,0.0,0.3825301204819277,0.0
2020-10-27,SH600012,-8.5,0.027713537,0.027713537,0.5672690763052208,0.0
2020-10-28,SH600012,-6.5,-0.006928444,0.006928444,0.3453815261044177,0.3233843
2020-10-29,SH600012,-9.0,-0.0,-0.0,0.44889779559118237,0.556747
2020-10-30,SH600012,-9.0,-0.10161662,-0.10161662,0.02004008016032064,0.53466463
2020-11-02,SH600012,-9.0,-0.04849887,0.04849887,0.1465863453815261,0.36442304
2020-11-03,SH600012,-9.0,-0.01616621,0.01616621,0.6967871485943775,0.3089348
2020-11-04,SH600012,-8.0,-0.006928444,0.006928444,0.28112449799196787,0.09818831
2020-11-05,SH600012,-8.5,0.076212406,-0.076212406,0.13654618473895583,0.51499736
2020-11-06,SH600012,-9.0,0.01616621,0.01616621,0.11044176706827309,0.62586
2020-11-09,SH600012,-9.0,0.016166449,-0.016166449,0.8056112224448898,0.082073286
2020-11-10,SH600012,-8.5,0.03233242,0.03233242,0.10220440881763528,0.37072176
2020-11-11,SH600012,-6.0,0.023094654,-0.023094654,0.6092184368737475,-0.41035298
2020-11-12,SH600012,-9.0,-0.011547327,-0.011547327,0.3366733466933868,0.22753641
2020-11-13,SH600012,-9.0,-0.04849887,-0.04849887,0.2124248496993988,0.5364492
2020-11-16,SH600012,-7.5,-0.027713776,0.027713776,0.6332665330661322,0.1888173
2020-11-17,SH600012,-9.0,-0.06466508,-0.06466508,0.1062124248496994,0.8032328
2020-11-18,SH600012,-9.0,0.004618883,-0.004618883,0.656312625250501,0.0
2020-11-19,SH600012,-6.5,0.011547565,0.011547565,0.5771543086172345,-0.04954307
2020-11-20,SH600012,-8.0,-0.011547565,0.011547565,0.3026052104208417,0.46099493
2020-11-23,SH600012,-8.0,-0.11316395,-0.11316395,0.06813627254509018,0.7538224
2020-11-24,SH600012,-7.0,0.03233266,-0.03233266,0.8647294589178357,-0.41699943
2020-11-25,SH600012,-6.5,0.039260864,-0.039260864,0.5691382765531062,-0.70498306
2020-11-26,SH600012,-4.5,0.041570425,0.041570425,0.875751503006012,-0.5212494
2020-11-27,SH600012,-9.0,-0.10161662,-0.10161662,0.050100200400801605,0.7442755
2020-11-30,SH600012,-9.0,0.011547565,0.011547565,0.6132264529058116,-0.18881585
2020-12-01,SH600012,-9.0,-0.011547565,0.011547565,0.9278557114228457,-0.22753447
2020-12-02,SH600012,-9.0,-0.08775973,-0.08775973,0.08651911468812877,0.6038492
2020-12-03,SH600012,-9.0,-0.073903084,0.073903084,0.0963855421686747,0.80323017
2020-12-04,SH600012,-9.0,0.009238005,0.009238005,0.7530120481927711,-0.32928142
2020-12-07,SH600012,-8.0,0.039260864,-0.039260864,0.8493975903614458,-0.6776217
2020-12-08,SH600012,-8.5,-0.060046196,-0.060046196,0.10240963855421686,0.49492237
2020-12-09,SH600012,-9.0,0.011547327,0.011547327,0.2891566265060241,-0.27045584
2020-12-10,SH600012,-8.0,0.016166449,0.016166449,0.5943775100401606,-0.038189847
2020-12-11,SH600012,-8.5,-0.0,0.0,0.30522088353413657,-0.15882663
2020-12-14,SH600012,-6.0,0.122401714,0.122401714,0.9265593561368209,-0.6038492
2020-12-15,SH600012,-6.0,-0.009237766,0.009237766,0.37751004016064255,0.13170962
2020-12-16,SH600012,-6.0,-0.006928444,0.006928444,0.3026052104208417,0.0
2020-12-17,SH600012,-5.5,0.01616621,0.01616621,0.7895791583166333,0.0
2020-12-18,SH600012,-1.0,0.05080843,0.05080843,0.7434869739478958,-0.30893508
2020-12-21,SH600012,-1.0,0.03233242,0.03233242,0.7951807228915663,-0.099084765
2020-12-22,SH600012,-1.5,0.041570425,-0.041570425,0.3674698795180723,-0.37072226
2020-12-23,SH600012,-1.0,-0.0,0.0,0.5130784708249497,0.19637592
2020-12-24,SH600012,-2.0,0.05080843,0.05080843,0.5613682092555332,-0.64010394
2020-12-25,SH600012,-5.0,-0.13163972,0.13163972,0.12096774193548387,0.8338435
2020-12-28,SH600012,-6.0,0.12009239,0.12009239,0.9112903225806451,-0.7638054
2020-12-29,SH600012,-6.0,-0.060046196,0.060046196,0.23943661971830985,0.32994872
2020-12-30,SH600012,-8.0,-0.076212406,-0.076212406,0.16297786720321933,0.4306824
2020-12-31,SH600012,-9.0,-0.036951542,0.036951542,0.738430583501006,0.0
2021-01-04,SH600012,-8.5,0.06466508,0.06466508,0.8832997987927566,-0.60676587
2021-01-05,SH600012,-6.0,-0.020785093,-0.020785093,0.3253012048192771,0.18030277
2021-01-06,SH600012,-9.0,-0.13625884,-0.13625884,0.07228915662650602,0.35596937
2021-01-07,SH600012,-9.0,0.13625884,-0.13625884,0.7409638554216867,-0.73570895
2021-01-08,SH600012,-8.0,0.004618883,-0.004618883,0.6967871485943775,-0.12939721
2021-01-11,SH600012,-2.0,0.14087749,0.14087749,0.8614457831325302,-0.83890796
2021-01-12,SH600012,-4.0,-0.027713537,0.027713537,0.6275100401606426,0.22753716
2021-01-13,SH600012,-1.0,0.011547327,0.011547327,0.32831325301204817,0.0
2021-01-14,SH600012,-4.5,-0.03233266,-0.03233266,0.3674698795180723,0.301925
2021-01-15,SH600012,-5.0,-0.03233242,0.03233242,0.5040160642570282,0.14862685
2021-01-18,SH600012,-3.0,0.057736635,0.057736635,0.9577464788732394,-0.4325107
2021-01-19,SH600012,-2.0,-0.10161662,-0.10161662,0.10040160642570281,0.70292497
2021-01-20,SH600012,-3.0,0.08083153,-0.08083153,0.8995983935742972,-0.90277934
2021-01-21,SH600012,-4.0,0.027713537,0.027713537,0.8316633266533067,-0.26342335
2021-01-22,SH600012,-1.0,0.08545041,-0.08545041,0.8296593186372746,-0.8340026
2021-01-25,SH600012,-1.0,0.08314085,0.08314085,0.8597194388777555,-0.7544272
2021-01-26,SH600012,-2.0,-0.027713776,0.027713776,0.17835671342685372,0.3524944
2021-01-27,SH600012,-3.5,-0.0069282055,-0.0069282055,0.7254509018036072,-0.30338562
2021-01-28,SH600012,-8.0,0.01616621,-0.01616621,0.38877755511022044,0.0
2021-01-29,SH600012,-9.0,-0.01616621,-0.01616621,0.19076305220883535,0.070499286
2021-02-01,SH600012,-8.0,-0.025404215,0.025404215,0.35542168674698793,0.3292772
2021-02-02,SH600012,-6.0,0.036951542,0.036951542,0.7947686116700201,-0.46099484
2021-02-03,SH600012,-5.0,-0.03233266,-0.03233266,0.14056224899598393,0.33042812
2021-02-04,SH600012,-8.5,0.020785332,-0.020785332,0.3514056224899598,-0.37923202
2021-02-05,SH600012,-9.0,-0.06466532,-0.06466532,0.07429718875502007,0.47970456
2021-02-08,SH600012,-9.0,0.011547327,-0.011547327,0.6265060240963856,-0.065855406
2021-02-09,SH600012,-8.0,-0.04849863,0.04849863,0.8855421686746988,-0.12218246
2021-02-10,SH600012,-7.5,-0.016166449,0.016166449,0.4497991967871486,0.417556
2021-02-18,SH600012,-4.0,-0.055427313,-0.055427313,0.6330645161290323,0.30338645
2021-02-19,SH600012,-4.0,-0.10161662,-0.10161662,0.4308617234468938,0.7442755
2021-02-22,SH600012,-8.0,0.07159352,0.07159352,0.27655310621242485,0.75846314
2021-02-23,SH600012,-8.0,0.027713776,-0.027713776,0.5833333333333334,-0.29095954
2021-02-24,SH600012,-9.0,0.004618883,0.004618883,0.48096192384769537,-0.049542632
2021-02-25,SH600012,-6.5,-0.025404215,0.025404215,0.19477911646586346,0.32928014
2021-02-26,SH600012,-9.0,0.053117752,0.053117752,0.7469879518072289,-0.3292804
2021-03-01,SH600012,-7.0,-0.06466508,-0.06466508,0.3855421686746988,0.35480303
2021-03-02,SH600012,-5.0,0.011547327,-0.011547327,0.39558232931726905,-0.18392758
2021-03-03,SH600012,-6.5,-0.039260864,0.039260864,0.3634538152610442,0.6049067
2021-03-04,SH600012,-3.5,0.01616621,0.01616621,0.6927710843373494,-0.42299333
2021-03-05,SH600012,-1.0,0.023094654,0.023094654,0.7540160642570282,0.0
2021-03-08,SH600012,-2.0,0.016166449,0.016166449,0.16398390342052313,0.0
2021-03-09,SH600012,-9.0,-0.04849887,-0.04849887,0.09054325955734406,0.3310676
2021-03-10,SH600012,-9.0,0.020785093,-0.020785093,0.5171026156941649,-0.47445154
2021-03-11,SH600012,-8.0,-0.004618883,0.004618883,0.8383838383838383,0.26342306
2021-03-12,SH600012,-9.0,-0.13163972,-0.13163972,0.08669354838709678,0.83384377
2021-03-15,SH600012,-9.0,-0.0,-0.0,0.5895372233400402,0.043131832
2021-03-16,SH600012,-6.0,-0.03233266,0.03233266,0.5050301810865191,0.236022
2021-03-17,SH600012,-5.5,0.060046196,-0.060046196,0.9476861167002012,-0.676143
2021-03-18,SH600012,-2.0,0.0046191216,-0.0046191216,0.5362903225806451,-0.11638469
2021-03-19,SH600012,-1.0,0.043879747,0.043879747,0.8125,-0.38494056
2021-03-22,SH600012,-1.0,-0.020785093,0.020785093,0.8209255533199196,0.09818726
2021-03-23,SH600012,-2.0,-0.0,0.0,0.2389558232931727,0.09818726
2021-03-24,SH600012,-1.0,0.10161662,0.10161662,0.8209255533199196,-0.7698823
2021-03-25,SH600012,-1.0,0.01616621,-0.01616621,0.6907630522088354,-0.29095757
2021-03-26,SH600012,-3.0,-0.04849887,0.04849887,0.28112449799196787,0.89408755
2021-03-29,SH600012,-8.0,-0.33949184,-0.33949184,0.008032128514056224,0.9352501
2021-03-30,SH600012,-9.0,-0.20785213,-0.20785213,0.08032128514056225,0.6470135
2021-03-31,SH600012,-9.0,0.0069282055,-0.0069282055,0.22334004024144868,0.25520188
2021-04-01,SH600012,-9.0,-0.20092368,0.20092368,0.05120481927710843,0.5640734
2021-04-02,SH600012,-9.0,-0.0,0.0,0.3762575452716298,0.064134136
2021-04-06,SH600012,-8.0,0.03233242,-0.03233242,0.42771084337349397,0.099540755
2021-04-07,SH600012,-9.0,-0.04849863,-0.04849863,0.26706827309236947,0.33129427
2021-04-08,SH600012,-5.5,0.076212406,0.076212406,0.8333333333333334,-0.41687095
2021-04-09,SH600012,-6.5,-0.0,0.0,0.2469879518072289,0.34679842
2021-04-12,SH600012,-3.0,0.060046196,-0.060046196,0.6124497991967871,-0.67965424
2021-04-13,SH600012,-7.0,0.041570425,0.041570425,0.5602409638554217,-0.30552214
2021-04-14,SH600012,-4.0,-0.0,0.0,0.5070422535211268,0.32927898
2021-04-15,SH600012,-3.0,0.043879986,-0.043879986,0.8891129032258065,-0.6796576
2021-04-16,SH600012,-2.5,-0.1293304,-0.1293304,0.20682730923694778,0.6143113
2021-04-19,SH600012,-1.0,0.092378855,0.092378855,0.9678714859437751,-0.7818746
2021-04-20,SH600012,-1.0,0.009237766,-0.009237766,0.47283702213279677,-0.1099821
2021-04-21,SH600012,-2.0,0.055427313,-0.055427313,0.869215291750503,-0.57337517
2021-04-22,SH600012,-1.5,0.027713537,-0.027713537,0.5694164989939637,-0.1975657
2021-04-23,SH600012,-3.0,-0.016166449,-0.016166449,0.5584677419354839,-0.5639881
2021-04-26,SH600012,-1.0,-0.01616621,0.01616621,0.4331983805668016,-0.1352279
2021-04-27,SH600012,-5.0,-0.027713537,-0.027713537,0.291497975708502,0.12939504
2021-04-28,SH600012,-7.0,-0.04849887,-0.04849887,0.20486815415821502,0.5558936
2021-04-29,SH600012,-1.0,0.053117752,0.053117752,0.8142857142857143,-0.19926427
2021-04-30,SH600012,-3.0,-0.1662817,-0.1662817,0.04938271604938271,0.6251867
2021-05-06,SH600012,-9.0,0.053117752,-0.053117752,0.9310344827586207,-0.68529385
2021-05-07,SH600012,-7.0,0.076212406,-0.076212406,0.8785425101214575,-0.49712992
2021-05-10,SH600012,-4.0,-0.0,0.0,0.4817813765182186,0.109983355
2021-05-11,SH600012,-6.0,0.027713537,-0.027713537,0.7991886409736308,-0.1981687
2021-05-12,SH600012,-3.5,-0.01616621,0.01616621,0.5313765182186235,0.3951336
2021-05-13,SH600012,-2.0,0.057736635,0.057736635,0.7292929292929293,-0.32994944
2021-05-14,SH600012,-2.0,-0.025403976,0.025403976,0.7439024390243902,-0.21775702
2021-05-17,SH600012,-1.0,0.057736635,-0.057736635,0.7241379310344828,-0.90277773
2021-05-18,SH600012,-1.0,0.039260864,0.039260864,0.950920245398773,-0.7754833
2021-05-19,SH600012,-1.0,0.03233266,0.03233266,0.4448979591836735,-0.058190398
2021-05-20,SH600012,-2.0,-0.03233266,-0.03233266,0.18548387096774194,0.34914902
2021-05-21,SH600012,-4.0,0.020785332,-0.020785332,0.7727272727272727,-0.6565655
2021-05-24,SH600012,-2.0,0.03233266,0.03233266,0.8707070707070707,-0.89408857
2021-05-25,SH600012,-2.0,-0.05311799,-0.05311799,0.3810483870967742,0.28322467
2021-05-26,SH600012,-3.0,0.020785332,0.020785332,0.7620967741935484,-0.28199604
2021-05-27,SH600012,-2.0,-0.0,0.0,0.6532258064516129,-0.09818858
2021-05-28,SH600012,-6.5,-0.0,-0.0,0.2560483870967742,0.17881452
2021-05-31,SH600012,-2.5,0.06466508,0.06466508,0.9375,-0.76988053
2021-06-01,SH600012,-1.0,-0.036951542,0.036951542,0.32727272727272727,0.43251094
2021-06-02,SH600012,-6.5,-0.053117752,-0.053117752,0.12727272727272726,0.31070724
2021-06-03,SH600012,-9.0,0.04849887,-0.04849887,0.7555555555555555,-0.34914708
2021-06-04,SH600012,-8.0,0.004618883,-0.004618883,0.5878787878787879,-0.15168923
2021-06-07,SH600012,-4.0,-0.011547327,0.011547327,0.397979797979798,0.17457551
2021-06-08,SH600012,-4.5,-0.0,-0.0,0.6606060606060606,-0.32828283
2021-06-09,SH600012,-3.0,-0.060046196,-0.060046196,0.22782258064516128,0.5212527
2021-06-10,SH600012,-8.0,0.027713776,-0.027713776,0.6417004048582996,-0.28199506
2021-06-11,SH600012,-8.5,0.023094654,-0.023094654,0.48484848484848486,-0.2819932
2021-06-15,SH600012,-1.0,0.090069294,0.090069294,0.742914979757085,-0.934857
2021-06-16,SH600012,-2.0,0.05080819,-0.05080819,0.77079107505071,-0.63106614
2021-06-17,SH600012,-1.5,-0.01616621,0.01616621,0.402834008097166,0.13171169
2021-06-18,SH600012,-4.0,-0.060046196,-0.060046196,0.21862348178137653,0.6982974
2021-06-21,SH600012,-7.0,0.03233266,-0.03233266,0.8498985801217038,-0.5744942
2021-06-22,SH600012,-1.0,-0.108545065,-0.108545065,0.10121457489878542,0.68529063
2021-06-23,SH600012,-1.0,0.12933016,0.12933016,0.9898580121703854,-0.85152763
2021-06-24,SH600012,-1.0,-0.0,0.0,0.43191056910569103,0.0
2021-06-25,SH600012,-2.5,-0.027713537,-0.027713537,0.486815415821501,0.19756693
2021-06-28,SH600012,-1.0,0.07159352,0.07159352,0.896551724137931,-0.82487214
2021-06-29,SH600012,-1.0,0.060046196,0.060046196,0.768762677484787,-0.64405245
2021-06-30,SH600012,-2.0,0.020785093,-0.020785093,0.6971544715447154,-0.32663098
2020-10-09,SH600015,,,,0.8044354838709677,0.0
2020-10-12,SH600015,,-0.050349712,-0.050349712,0.6008064516129032,0.80665857
2020-10-13,SH600015,,0.012587547,-0.012587547,0.39558232931726905,-0.24054947
2020-10-14,SH600015,,0.012587309,-0.012587309,0.3420523138832998,-0.487239
2020-10-15,SH600015,,-0.025174856,-0.025174856,0.15863453815261044,0.3040182
2020-10-16,SH600015,,-0.019580364,-0.019580364,0.23092369477911648,0.41128087
2020-10-19,SH600015,,-0.019580603,0.019580603,0.13253012048192772,0.15201075
2020-10-20,SH600015,,0.039160967,-0.039160967,0.9417670682730924,-0.65522677
2020-10-21,SH600015,-8.0,-0.064335585,-0.064335585,0.0642570281124498,0.7600431
2020-10-22,SH600015,-9.0,0.03216791,-0.03216791,0.5461847389558233,-0.1969095
2020-10-23,SH600015,-9.0,-0.04475546,-0.04475546,0.06224899598393574,0.68916726
2020-10-26,SH600015,-8.5,0.07692313,-0.07692313,0.8413654618473896,-0.83604795
2020-10-27,SH600015,-9.0,-0.0,0.0,0.5020080321285141,0.19390397
2020-10-28,SH600015,-3.5,0.037762403,0.037762403,0.7751004016064257,-0.65522665
2020-10-29,SH600015,-6.0,0.012587309,-0.012587309,0.6973947895791583,0.19390626
2020-10-30,SH600015,-1.0,0.064335585,0.064335585,0.3867735470941884,-0.6597534
2020-11-02,SH600015,-2.0,0.005594492,-0.005594492,0.5140562248995983,-0.4368173
2020-11-03,SH600015,-2.5,-0.05734253,-0.05734253,0.7670682730923695,0.39380997
2020-11-04,SH600015,-1.0,-0.030769348,0.030769348,0.40562248995983935,-0.109204985
2020-11-05,SH600015,-1.5,-0.0069930553,0.0069930553,0.857429718875502,-0.324826
2020-11-06,SH600015,-1.0,-0.0069930553,-0.0069930553,0.2991967871485944,0.1092074
2020-11-09,SH600015,-4.0,0.03076911,-0.03076911,0.6152304609218436,0.8120638
2020-11-10,SH600015,-5.0,0.012587309,0.012587309,0.4438877755511022,-0.65522677
2020-11-11,SH600015,-9.0,-0.019580364,0.019580364,0.37675350701402804,0.21841028
2020-11-12,SH600015,-9.0,-0.019580603,-0.019580603,0.3486973947895792,0.36778054
2020-11-13,SH600015,-8.5,0.07132888,-0.07132888,0.8677354709418837,-0.89628386
2020-11-16,SH600015,-8.0,-0.03916073,0.03916073,0.5210420841683366,0.8581422
2020-11-17,SH600015,-5.5,-0.01818204,-0.01818204,0.3346693386773547,0.48723727
2020-11-18,SH600015,-2.5,-0.064335346,-0.064335346,0.18236472945891782,0.59377766
2020-11-19,SH600015,-7.5,0.006992817,-0.006992817,0.43887775551102204,0.16241252
2020-11-20,SH600015,-2.5,0.012587547,-0.012587547,0.688376753507014,0.0
2020-11-23,SH600015,-1.0,-0.057343006,-0.057343006,0.24048096192384769,0.822562
2020-11-24,SH600015,-1.5,0.025175095,-0.025175095,0.6533066132264529,-0.649652
2020-11-25,SH600015,-2.0,0.025174618,0.025174618,0.45691382765531063,-0.65804785
2020-11-26,SH600015,-6.0,-0.03216791,0.03216791,0.20641282565130262,0.6552334
2020-11-27,SH600015,-9.0,-0.07552433,-0.07552433,0.14428857715430862,0.98591477
2020-11-30,SH600015,-9.0,-0.0,-0.0,0.4909819639278557,-0.07103086
2020-12-01,SH600015,-7.5,-0.095104694,0.095104694,0.12024048096192384,0.6628058
2020-12-02,SH600015,-8.0,0.050349712,-0.050349712,0.8430583501006036,-0.60803866
2020-12-03,SH600015,-9.0,-0.06993008,-0.06993008,0.10240963855421686,0.80459636
2020-12-04,SH600015,-7.0,0.10209751,-0.10209751,0.9216867469879518,-0.55074334
2020-12-07,SH600015,-6.5,0.06993008,-0.06993008,0.6325301204819277,-0.5277996
2020-12-08,SH600015,-6.0,0.0055947304,-0.0055947304,0.3755020080321285,-0.122591086
2020-12-09,SH600015,-8.5,0.03916073,0.03916073,0.3654618473895582,-0.65804625
2020-12-10,SH600015,-1.0,-0.037762165,-0.037762165,0.7650602409638554,-0.38001966
2020-12-11,SH600015,-1.5,-0.0,-0.0,0.2429718875502008,-0.07600301
2020-12-14,SH600015,-3.0,0.03216791,-0.03216791,0.613682092555332,0.0
2020-12-15,SH600015,-1.0,0.025174856,0.025174856,0.6506024096385542,-0.3276129
2020-12-16,SH600015,-1.0,0.025174856,-0.025174856,0.4789579158316633,-0.43681777
2020-12-17,SH600015,-3.0,-0.037762403,0.037762403,0.5070140280561122,0.8383228
2020-12-18,SH600015,-1.5,0.005594492,-0.005594492,0.5200400801603207,0.0
2020-12-21,SH600015,-1.0,-0.005594492,0.005594492,0.6345381526104418,0.16241169
2020-12-22,SH600015,-1.5,0.037762403,0.037762403,0.3273092369477912,-0.61296016
2020-12-23,SH600015,-3.0,-0.0,0.0,0.60261569416499,0.0
2020-12-24,SH600015,-8.0,0.006992817,-0.006992817,0.2152917505030181,-0.12258821
2020-12-25,SH600015,-9.0,-0.0,-0.0,0.6512096774193549,0.324829
2020-12-28,SH600015,-1.0,0.01818204,-0.01818204,0.37701612903225806,-0.3248289
2020-12-29,SH600015,-2.0,-0.005594492,0.005594492,0.448692152917505,0.24055347
2020-12-30,SH600015,-5.5,-0.025174856,-0.025174856,0.32796780684104626,0.69860256
2020-12-31,SH600015,-1.0,-0.03916073,-0.03916073,0.36016096579476864,0.7170282
2021-01-04,SH600015,-1.5,0.025174618,-0.025174618,0.682092555331992,-0.13971956
2021-01-05,SH600015,-5.0,-0.03076911,-0.03076911,0.2710843373493976,0.49444944
2021-01-06,SH600015,-5.5,-0.0069930553,0.0069930553,0.321285140562249,0.24518529
2021-01-07,SH600015,-9.0,0.019580364,-0.019580364,0.2891566265060241,-0.22801152
2021-01-08,SH600015,-9.0,-0.006992817,0.006992817,0.5763052208835341,0.13971859
2021-01-11,SH600015,-7.0,0.051748037,0.051748037,0.2710843373493976,-0.34970766
2021-01-12,SH600015,-6.0,0.005594492,0.005594492,0.7891566265060241,0.0
2021-01-13,SH600015,-6.0,-0.0,0.0,0.30120481927710846,0.16451299
2021-01-14,SH600015,-7.0,-0.005594492,-0.005594492,0.5823293172690763,0.17925948
2021-01-15,SH600015,-6.0,-0.03916073,-0.03916073,0.5100401606425703,0.16522475
2021-01-18,SH600015,-5.0,-0.012587309,0.012587309,0.7545271629778671,0.0
2021-01-19,SH600015,-2.5,-0.037762403,0.037762403,0.3373493975903614,0.41128227
2021-01-20,SH600015,-3.0,0.04475522,-0.04475522,0.6485943775100401,-0.4112779
2021-01-21,SH600015,-6.0,0.005594492,-0.005594492,0.7294589178356713,-0.32482904
2021-01-22,SH600015,-2.0,0.07692313,0.07692313,0.6432865731462926,-0.84762883
2021-01-25,SH600015,-5.5,0.0055942535,-0.0055942535,0.2725450901803607,-0.16240868
2021-01-26,SH600015,-4.0,-0.0069930553,-0.0069930553,0.3777555110220441,0.0
2021-01-27,SH600015,-9.0,-0.0,-0.0,0.5110220440881763,0.10920623
2021-01-28,SH600015,-4.5,0.012587547,0.012587547,0.38877755511022044,0.0
2021-01-29,SH600015,-8.0,-0.019580603,-0.019580603,0.1746987951807229,0.17925844
2021-02-01,SH600015,-8.0,-0.16503501,-0.16503501,0.08634538152610442,0.80853105
2021-02-02,SH600015,-9.0,-0.01258707,-0.01258707,0.2977867203219316,0.34726912
2021-02-03,SH600015,-8.0,-0.019580841,0.019580841,0.18072289156626506,0.24757122
2021-02-04,SH600015,-9.0,0.0055942535,-0.0055942535,0.15863453815261044,0.20879851
2021-02-05,SH600015,-9.0,0.07692289,-0.07692289,0.0963855421686747,0.75770056
2021-02-08,SH600015,-8.0,0.05734253,-0.05734253,0.7590361445783133,-0.42381546
2021-02-09,SH600015,-6.5,0.03216791,-0.03216791,0.8835341365461847,-0.07600697
2021-02-10,SH600015,-5.0,0.050349712,-0.050349712,0.857429718875502,-0.37135214
2021-02-18,SH600015,-3.0,-0.0055947304,-0.0055947304,0.8205645161290323,-0.3585126
2021-02-19,SH600015,-1.0,-0.019580364,0.019580364,0.8617234468937875,0.29536486
2021-02-22,SH600015,-1.0,-0.0055942535,-0.0055942535,0.657314629258517,-0.14127201
2021-02-23,SH600015,-1.0,0.025174618,0.025174618,0.46184738955823296,-0.16450812
2021-02-24,SH600015,-1.0,0.05034995,-0.05034995,0.7154308617234469,-0.56508666
2021-02-25,SH600015,-2.0,-0.06293702,0.06293702,0.14457831325301204,0.65804553
2021-02-26,SH600015,-5.0,0.06992984,-0.06992984,0.7710843373493976,-0.5377712
2021-03-01,SH600015,-3.5,-0.006992817,0.006992817,0.821285140562249,-0.16241643
2021-03-02,SH600015,-2.5,0.025174618,0.025174618,0.39959839357429716,-0.5460206
2021-03-03,SH600015,-6.0,-0.11328673,-0.11328673,0.26706827309236947,0.81598514
2021-03-04,SH600015,-8.0,0.012587547,-0.012587547,0.3714859437751004,0.24518336
2021-03-05,SH600015,-8.5,-0.012587547,0.012587547,0.536144578313253,0.61295897
2021-03-08,SH600015,-7.0,-0.019580364,-0.019580364,0.1227364185110664,0.2184086
2021-03-09,SH600015,-9.0,0.019580364,-0.019580364,0.29577464788732394,-0.38001925
2021-03-10,SH600015,-8.5,0.0055947304,-0.0055947304,0.1851106639839034,-0.10920444
2021-03-11,SH600015,-9.0,-0.12027979,-0.12027979,0.2868686868686869,0.72211325
2021-03-12,SH600015,-9.0,-0.0,0.0,0.4637096774193548,0.2953603
2021-03-15,SH600015,-5.0,-0.026573658,-0.026573658,0.5110663983903421,0.295363
2021-03-16,SH600015,-4.0,-0.0,0.0,0.6519114688128773,0.19690621
2021-03-17,SH600015,-3.0,0.03916073,0.03916073,0.5855130784708249,-0.19689961
2021-03-18,SH600015,-2.0,-0.044754982,0.044754982,0.23588709677419356,0.5757929
2021-03-19,SH600015,-1.5,0.07552433,0.07552433,0.9112903225806451,-0.66089654
2021-03-22,SH600015,-1.0,-0.012587547,0.012587547,0.6901408450704225,0.3585215
2021-03-23,SH600015,-2.0,0.03216791,-0.03216791,0.42771084337349397,-0.44814432
2021-03-24,SH600015,-5.5,0.025175095,-0.025175095,0.5110663983903421,-0.36778244
2021-03-25,SH600015,-8.0,0.026573181,-0.026573181,0.6445783132530121,-0.5588833
2021-03-26,SH600015,-2.5,-0.03916073,-0.03916073,0.5,0.49226138
2021-03-29,SH600015,-8.0,-0.0181818,0.0181818,0.3072289156626506,0.41915897
2021-03-30,SH600015,-9.0,-0.0,0.0,0.3092369477911647,0.3248208
2021-03-31,SH600015,-8.0,0.025174618,0.025174618,0.6599597585513078,-0.09844835
2021-04-01,SH600015,-6.5,0.0055947304,-0.0055947304,0.5461847389558233,0.0
2021-04-02,SH600015,-1.0,0.026573181,0.026573181,0.6861167002012073,-0.6496495
2021-04-06,SH600015,-1.0,0.012587547,-0.012587547,0.6295180722891566,0.0
2021-04-07,SH600015,-1.0,-0.006992817,-0.006992817,0.5983935742971888,0.2405545
2021-04-08,SH600015,-1.0,0.025174618,-0.025174618,0.46987951807228917,-0.9502315
2021-04-09,SH600015,-2.0,-0.0,0.0,0.5070281124497992,0.0
2021-04-12,SH600015,-4.5,-0.012587547,-0.012587547,0.285140562248996,0.32482663
2021-04-13,SH600015,-7.0,0.04475546,0.04475546,0.5682730923694779,-0.57579
2021-04-14,SH600015,-4.0,0.012587309,-0.012587309,0.8631790744466801,-0.38781372
2021-04-15,SH600015,-4.0,0.012587547,0.012587547,0.6834677419354839,-0.4872432
2021-04-16,SH600015,-4.0,-0.01818204,0.01818204,0.8132530120481928,0.32482886
