alpha158_STD10,alpha158,True,VolatilityRisk,RiskLottery,alpha158_std,window_10,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Std($close, 10)/$close",12,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_STD20,alpha158,False,VolatilityRisk,RiskLottery,alpha158_std,window_20,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Std($close, 20)/$close",12,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_STD30,alpha158,False,VolatilityRisk,RiskLottery,alpha158_std,window_30,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Std($close, 30)/$close",12,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_STD5,alpha158,True,VolatilityRisk,RiskLottery,alpha158_std,window_5,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Std($close, 5)/$close",12,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_STD60,alpha158,False,VolatilityRisk,RiskLottery,alpha158_std,window_60,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Std($close, 60)/$close",12,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_SUMD10,alpha158,True,MomentumTrend,ReturnDynamics,alpha158_sumd,window_10,ratio_or_normalized_statistic,"Qlib Alpha158 expression: (Sum(Greater($close-Ref($close, 1), 0), 10)-Sum(Greater(Ref($close, 1)-$close, 0), 10))/(Sum(Abs($close-Ref($close, 1)), 10)+1e-12)",67,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_SUMD20,alpha158,True,MomentumTrend,ReturnDynamics,alpha158_sumd,window_20,ratio_or_normalized_statistic,"Qlib Alpha158 expression: (Sum(Greater($close-Ref($close, 1), 0), 20)-Sum(Greater(Ref($close, 1)-$close, 0), 20))/(Sum(Abs($close-Ref($close, 1)), 20)+1e-12)",67,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_SUMD30,alpha158,True,MomentumTrend,ReturnDynamics,alpha158_sumd,window_30,ratio_or_normalized_statistic,"Qlib Alpha158 expression: (Sum(Greater($close-Ref($close, 1), 0), 30)-Sum(Greater(Ref($close, 1)-$close, 0), 30))/(Sum(Abs($close-Ref($close, 1)), 30)+1e-12)",67,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_SUMD5,alpha158,False,MomentumTrend,ReturnDynamics,alpha158_sumd,window_5,ratio_or_normalized_statistic,"Qlib Alpha158 expression: (Sum(Greater($close-Ref($close, 1), 0), 5)-Sum(Greater(Ref($close, 1)-$close, 0), 5))/(Sum(Abs($close-Ref($close, 1)), 5)+1e-12)",67,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_SUMD60,alpha158,True,MomentumTrend,ReturnDynamics,alpha158_sumd,window_60,ratio_or_normalized_statistic,"Qlib Alpha158 expression: (Sum(Greater($close-Ref($close, 1), 0), 60)-Sum(Greater(Ref($close, 1)-$close, 0), 60))/(Sum(Abs($close-Ref($close, 1)), 60)+1e-12)",67,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_SUMN10,alpha158,True,MomentumTrend,ReturnDynamics,alpha158_sumn,window_10,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Sum(Greater(Ref($close, 1)-$close, 0), 10)/(Sum(Abs($close-Ref($close, 1)), 10)+1e-12)",46,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_SUMN20,alpha158,True,MomentumTrend,ReturnDynamics,alpha158_sumn,window_20,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Sum(Greater(Ref($close, 1)-$close, 0), 20)/(Sum(Abs($close-Ref($close, 1)), 20)+1e-12)",46,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_SUMN30,alpha158,True,MomentumTrend,ReturnDynamics,alpha158_sumn,window_30,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Sum(Greater(Ref($close, 1)-$close, 0), 30)/(Sum(Abs($close-Ref($close, 1)), 30)+1e-12)",46,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_SUMN5,alpha158,False,MomentumTrend,ReturnDynamics,alpha158_sumn,window_5,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Sum(Greater(Ref($close, 1)-$close, 0), 5)/(Sum(Abs($close-Ref($close, 1)), 5)+1e-12)",46,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_SUMN60,alpha158,True,MomentumTrend,ReturnDynamics,alpha158_sumn,window_60,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Sum(Greater(Ref($close, 1)-$close, 0), 60)/(Sum(Abs($close-Ref($close, 1)), 60)+1e-12)",46,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_SUMP10,alpha158,True,MomentumTrend,ReturnDynamics,alpha158_sump,window_10,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Sum(Greater($close-Ref($close, 1), 0), 10)/(Sum(Abs($close-Ref($close, 1)), 10)+1e-12)",46,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_SUMP20,alpha158,True,MomentumTrend,ReturnDynamics,alpha158_sump,window_20,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Sum(Greater($close-Ref($close, 1), 0), 20)/(Sum(Abs($close-Ref($close, 1)), 20)+1e-12)",46,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_SUMP30,alpha158,True,MomentumTrend,ReturnDynamics,alpha158_sump,window_30,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Sum(Greater($close-Ref($close, 1), 0), 30)/(Sum(Abs($close-Ref($close, 1)), 30)+1e-12)",46,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_SUMP5,alpha158,False,MomentumTrend,ReturnDynamics,alpha158_sump,window_5,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Sum(Greater($close-Ref($close, 1), 0), 5)/(Sum(Abs($close-Ref($close, 1)), 5)+1e-12)",46,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_SUMP60,alpha158,True,MomentumTrend,ReturnDynamics,alpha158_sump,window_60,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Sum(Greater($close-Ref($close, 1), 0), 60)/(Sum(Abs($close-Ref($close, 1)), 60)+1e-12)",46,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_VMA10,alpha158,False,Liquidity,LiquidityTrading,alpha158_vma,window_10,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Mean($volume, 10)/($volume+1e-12)",19,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_VMA20,alpha158,False,Liquidity,LiquidityTrading,alpha158_vma,window_20,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Mean($volume, 20)/($volume+1e-12)",19,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_VMA30,alpha158,False,Liquidity,LiquidityTrading,alpha158_vma,window_30,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Mean($volume, 30)/($volume+1e-12)",19,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_VMA5,alpha158,False,Liquidity,LiquidityTrading,alpha158_vma,window_5,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Mean($volume, 5)/($volume+1e-12)",19,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_VMA60,alpha158,False,Liquidity,LiquidityTrading,alpha158_vma,window_60,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Mean($volume, 60)/($volume+1e-12)",19,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_VSTD10,alpha158,False,Liquidity,LiquidityTrading,alpha158_vstd,window_10,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Std($volume, 10)/($volume+1e-12)",19,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_VSTD20,alpha158,False,Liquidity,LiquidityTrading,alpha158_vstd,window_20,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Std($volume, 20)/($volume+1e-12)",19,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_VSTD30,alpha158,False,Liquidity,LiquidityTrading,alpha158_vstd,window_30,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Std($volume, 30)/($volume+1e-12)",19,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_VSTD5,alpha158,False,Liquidity,LiquidityTrading,alpha158_vstd,window_5,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Std($volume, 5)/($volume+1e-12)",19,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_VSTD60,alpha158,False,Liquidity,LiquidityTrading,alpha158_vstd,window_60,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Std($volume, 60)/($volume+1e-12)",19,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_VSUMD10,alpha158,False,Liquidity,LiquidityTrading,alpha158_vsumd,window_10,ratio_or_normalized_statistic,"Qlib Alpha158 expression: (Sum(Greater($volume-Ref($volume, 1), 0), 10)-Sum(Greater(Ref($volume, 1)-$volume, 0), 10))/(Sum(Abs($volume-Ref($volume, 1)), 10)+1e-12)",67,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_VSUMD20,alpha158,True,Liquidity,LiquidityTrading,alpha158_vsumd,window_20,ratio_or_normalized_statistic,"Qlib Alpha158 expression: (Sum(Greater($volume-Ref($volume, 1), 0), 20)-Sum(Greater(Ref($volume, 1)-$volume, 0), 20))/(Sum(Abs($volume-Ref($volume, 1)), 20)+1e-12)",67,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_VSUMD30,alpha158,True,Liquidity,LiquidityTrading,alpha158_vsumd,window_30,ratio_or_normalized_statistic,"Qlib Alpha158 expression: (Sum(Greater($volume-Ref($volume, 1), 0), 30)-Sum(Greater(Ref($volume, 1)-$volume, 0), 30))/(Sum(Abs($volume-Ref($volume, 1)), 30)+1e-12)",67,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_VSUMD5,alpha158,False,Liquidity,LiquidityTrading,alpha158_vsumd,window_5,ratio_or_normalized_statistic,"Qlib Alpha158 expression: (Sum(Greater($volume-Ref($volume, 1), 0), 5)-Sum(Greater(Ref($volume, 1)-$volume, 0), 5))/(Sum(Abs($volume-Ref($volume, 1)), 5)+1e-12)",67,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_VSUMD60,alpha158,True,Liquidity,LiquidityTrading,alpha158_vsumd,window_60,ratio_or_normalized_statistic,"Qlib Alpha158 expression: (Sum(Greater($volume-Ref($volume, 1), 0), 60)-Sum(Greater(Ref($volume, 1)-$volume, 0), 60))/(Sum(Abs($volume-Ref($volume, 1)), 60)+1e-12)",67,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_VSUMN10,alpha158,False,Liquidity,LiquidityTrading,alpha158_vsumn,window_10,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Sum(Greater(Ref($volume, 1)-$volume, 0), 10)/(Sum(Abs($volume-Ref($volume, 1)), 10)+1e-12)",46,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_VSUMN20,alpha158,True,Liquidity,LiquidityTrading,alpha158_vsumn,window_20,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Sum(Greater(Ref($volume, 1)-$volume, 0), 20)/(Sum(Abs($volume-Ref($volume, 1)), 20)+1e-12)",46,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_VSUMN30,alpha158,True,Liquidity,LiquidityTrading,alpha158_vsumn,window_30,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Sum(Greater(Ref($volume, 1)-$volume, 0), 30)/(Sum(Abs($volume-Ref($volume, 1)), 30)+1e-12)",46,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_VSUMN5,alpha158,False,Liquidity,LiquidityTrading,alpha158_vsumn,window_5,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Sum(Greater(Ref($volume, 1)-$volume, 0), 5)/(Sum(Abs($volume-Ref($volume, 1)), 5)+1e-12)",46,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_VSUMN60,alpha158,True,Liquidity,LiquidityTrading,alpha158_vsumn,window_60,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Sum(Greater(Ref($volume, 1)-$volume, 0), 60)/(Sum(Abs($volume-Ref($volume, 1)), 60)+1e-12)",46,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_VSUMP10,alpha158,False,Liquidity,LiquidityTrading,alpha158_vsump,window_10,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Sum(Greater($volume-Ref($volume, 1), 0), 10)/(Sum(Abs($volume-Ref($volume, 1)), 10)+1e-12)",46,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_VSUMP20,alpha158,True,Liquidity,LiquidityTrading,alpha158_vsump,window_20,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Sum(Greater($volume-Ref($volume, 1), 0), 20)/(Sum(Abs($volume-Ref($volume, 1)), 20)+1e-12)",46,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_VSUMP30,alpha158,True,Liquidity,LiquidityTrading,alpha158_vsump,window_30,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Sum(Greater($volume-Ref($volume, 1), 0), 30)/(Sum(Abs($volume-Ref($volume, 1)), 30)+1e-12)",46,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_VSUMP5,alpha158,False,Liquidity,LiquidityTrading,alpha158_vsump,window_5,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Sum(Greater($volume-Ref($volume, 1), 0), 5)/(Sum(Abs($volume-Ref($volume, 1)), 5)+1e-12)",46,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_VSUMP60,alpha158,True,Liquidity,LiquidityTrading,alpha158_vsump,window_60,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Sum(Greater($volume-Ref($volume, 1), 0), 60)/(Sum(Abs($volume-Ref($volume, 1)), 60)+1e-12)",46,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_VWAP0,alpha158,False,Liquidity,LiquidityTrading,alpha158_vwap,window_0,ratio_or_normalized_statistic,Qlib Alpha158 expression: $vwap/$close,7,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
alpha158_WVMA10,alpha158,False,Liquidity,LiquidityTrading,alpha158_wvma,window_10,ratio_or_normalized_statistic,"Qlib Alpha158 expression: Std(Abs($close/Ref($close, 1)-1)*$volume, 10)/(Mean(Abs($close/Ref($close, 1)-1)*$volume, 10)+1e-12)",52,formula_reconciled,Existing definition retained; numeric clustering does not establish economic equivalence.,True
