factor,source,original_family,original_subfamily,primary_family,secondary_family,economic_subfamily,mechanism,research_role,sleeve_id,expected_direction,direction_rationale,evidence_level,intended_role,data_horizon,turnover_implication,global_coverage,global_qualified_month_fraction,definition,lineage_status
alpha158_MIN10,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.998631974466615,1.0,"Qlib Alpha158 expression: Min($low, 10)/$close",legacy_v1
alpha158_MIN20,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.998631974466615,1.0,"Qlib Alpha158 expression: Min($low, 20)/$close",legacy_v1
alpha158_MIN30,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.998631974466615,1.0,"Qlib Alpha158 expression: Min($low, 30)/$close",legacy_v1
alpha158_MIN5,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.998631974466615,1.0,"Qlib Alpha158 expression: Min($low, 5)/$close",legacy_v1
alpha158_MIN60,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.998631974466615,1.0,"Qlib Alpha158 expression: Min($low, 60)/$close",legacy_v1
alpha158_OPEN0,alpha158,Liquidity,VolumeAmount,LiquidityTrading,,VolumeAmount,liquidity_or_speculative_activity,alpha_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_or_conditioning,daily_short_to_medium,high,0.998631974466615,1.0,Qlib Alpha158 expression: $open/$close,legacy_v1
alpha158_QTLD10,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.998631974466615,1.0,"Qlib Alpha158 expression: Quantile($close, 10, 0.2)/$close",legacy_v1
alpha158_QTLD20,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.998631974466615,1.0,"Qlib Alpha158 expression: Quantile($close, 20, 0.2)/$close",legacy_v1
alpha158_QTLD30,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.998631974466615,1.0,"Qlib Alpha158 expression: Quantile($close, 30, 0.2)/$close",legacy_v1
alpha158_QTLD5,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.998631974466615,1.0,"Qlib Alpha158 expression: Quantile($close, 5, 0.2)/$close",legacy_v1
alpha158_QTLD60,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.998631974466615,1.0,"Qlib Alpha158 expression: Quantile($close, 60, 0.2)/$close",legacy_v1
alpha158_QTLU10,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.998631974466615,1.0,"Qlib Alpha158 expression: Quantile($close, 10, 0.8)/$close",legacy_v1
alpha158_QTLU20,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.998631974466615,1.0,"Qlib Alpha158 expression: Quantile($close, 20, 0.8)/$close",legacy_v1
alpha158_QTLU30,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.998631974466615,1.0,"Qlib Alpha158 expression: Quantile($close, 30, 0.8)/$close",legacy_v1
alpha158_QTLU5,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.998631974466615,1.0,"Qlib Alpha158 expression: Quantile($close, 5, 0.8)/$close",legacy_v1
alpha158_QTLU60,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.998631974466615,1.0,"Qlib Alpha158 expression: Quantile($close, 60, 0.8)/$close",legacy_v1
alpha158_RANK10,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.998631974466615,1.0,"Qlib Alpha158 expression: Rank($close, 10)",legacy_v1
alpha158_RANK20,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.998631974466615,1.0,"Qlib Alpha158 expression: Rank($close, 20)",legacy_v1
alpha158_RANK30,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.998631974466615,1.0,"Qlib Alpha158 expression: Rank($close, 30)",legacy_v1
alpha158_RANK5,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.998631974466615,1.0,"Qlib Alpha158 expression: Rank($close, 5)",recovered
alpha158_RANK60,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.998631974466615,1.0,"Qlib Alpha158 expression: Rank($close, 60)",legacy_v1
alpha158_RESI10,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.9985643460857272,1.0,"Qlib Alpha158 expression: Resi($close, 10)/$close",legacy_v1
alpha158_RESI20,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.9986254048524716,1.0,"Qlib Alpha158 expression: Resi($close, 20)/$close",legacy_v1
alpha158_RESI30,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.9986277235398164,1.0,"Qlib Alpha158 expression: Resi($close, 30)/$close",legacy_v1
alpha158_RESI5,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.9985056060063277,1.0,"Qlib Alpha158 expression: Resi($close, 5)/$close",legacy_v1
alpha158_RESI60,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.998631974466615,1.0,"Qlib Alpha158 expression: Resi($close, 60)/$close",legacy_v1
alpha158_ROC10,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.9974795868562888,1.0,"Qlib Alpha158 expression: Ref($close, 10)/$close",legacy_v1
alpha158_ROC20,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.9973999785907868,1.0,"Qlib Alpha158 expression: Ref($close, 20)/$close",legacy_v1
alpha158_ROC30,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.99735244550022,1.0,"Qlib Alpha158 expression: Ref($close, 30)/$close",legacy_v1
alpha158_ROC5,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.9978358918115944,1.0,"Qlib Alpha158 expression: Ref($close, 5)/$close",legacy_v1
alpha158_ROC60,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.9973427843029504,1.0,"Qlib Alpha158 expression: Ref($close, 60)/$close",legacy_v1
alpha158_RSQR10,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.9995853414131858,1.0,"Qlib Alpha158 expression: Rsquare($close, 10)",legacy_v1
alpha158_RSQR20,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.9998508311141564,1.0,"Qlib Alpha158 expression: Rsquare($close, 20)",legacy_v1
alpha158_RSQR30,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.999914595016136,1.0,"Qlib Alpha158 expression: Rsquare($close, 30)",legacy_v1
alpha158_RSQR5,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.999008761160132,1.0,"Qlib Alpha158 expression: Rsquare($close, 5)",legacy_v1
alpha158_RSQR60,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,realized_or_residual_risk,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.9999922710421842,1.0,"Qlib Alpha158 expression: Rsquare($close, 60)",legacy_v1
alpha158_RSV10,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,lottery_preference,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.998631974466615,1.0,"Qlib Alpha158 expression: ($close-Min($low, 10))/(Max($high, 10)-Min($low, 10)+1e-12)",legacy_v1
alpha158_RSV20,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,lottery_preference,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.998631974466615,1.0,"Qlib Alpha158 expression: ($close-Min($low, 20))/(Max($high, 20)-Min($low, 20)+1e-12)",legacy_v1
alpha158_RSV30,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,lottery_preference,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.998631974466615,1.0,"Qlib Alpha158 expression: ($close-Min($low, 30))/(Max($high, 30)-Min($low, 30)+1e-12)",legacy_v1
alpha158_RSV5,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,lottery_preference,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.998631974466615,1.0,"Qlib Alpha158 expression: ($close-Min($low, 5))/(Max($high, 5)-Min($low, 5)+1e-12)",legacy_v1
alpha158_RSV60,alpha158,VolatilityRisk,RollingRiskOrPriceState,RiskLottery,,RollingRiskOrPriceState,lottery_preference,alpha_risk_or_conditioning,,ambiguous_not_used,No V1 sleeve direction assigned; physical qualification is not economic evidence.,weak_or_exploratory,alpha_risk_or_conditioning,daily_short_to_medium,medium_or_unknown,0.998631974466615,1.0,"Qlib Alpha158 expression: ($close-Min($low, 60))/(Max($high, 60)-Min($low, 60)+1e-12)",legacy_v1
